word,songsNames
have,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt, ./data/lyrics/Love Story - Taylor Swift.txt, ./data/lyrics/Lover - Taylor Swift.txt, ./data/lyrics/Marvin Gaye - Charlie Puth.txt, ./data/lyrics/Mood - 24kGoldn_Justin Bieber_J Balvin & iann dior.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt, ./data/lyrics/The Old You - Vũ Cát Tường.txt, ./data/lyrics/We Don’t Talk Anymore - Charlie Puth.txt, ./data/lyrics/Wolves - Selena Gomez _ Marshmello.txt"
using,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt"
carrickfergus,./data/lyrics/Galway Girl - Ed Sheeran.txt
cappella,./data/lyrics/Galway Girl - Ed Sheeran.txt
lungs,./data/lyrics/Galway Girl - Ed Sheeran.txt
cold,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/I Don't Wanna Miss You - Trang_Tiên Tiên.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/See You Again - Charlie Puth.txt"
weve,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/See You Again - Charlie Puth.txt"
as,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt, ./data/lyrics/The Man - Taylor Swift.txt, ./data/lyrics/The Man - Taylor Swift.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt"
repeat,./data/lyrics/Galway Girl - Ed Sheeran.txt
fell,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Lose You To Love Me - Selena Gomez.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt"
air,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Love Story - Taylor Swift.txt"
both,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/Love Story - Taylor Swift.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/Sorry - Justin Bieber.txt"
arm,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt"
jukebox,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
pool,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt"
called,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/ME! - Taylor Swift.txt"
coats,./data/lyrics/Galway Girl - Ed Sheeran.txt
met,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Love Story - Taylor Swift.txt, ./data/lyrics/Perfect - Ed Sheeran.txt"
closing,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Photograph - Ed Sheeran.txt"
shotgun,./data/lyrics/Galway Girl - Ed Sheeran.txt
neck,./data/lyrics/Galway Girl - Ed Sheeran.txt
chaser,./data/lyrics/Galway Girl - Ed Sheeran.txt
riding,./data/lyrics/Galway Girl - Ed Sheeran.txt
galway,./data/lyrics/Galway Girl - Ed Sheeran.txt
english,./data/lyrics/Galway Girl - Ed Sheeran.txt
trad,./data/lyrics/Galway Girl - Ed Sheeran.txt
table,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Lover - Taylor Swift.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
outside,./data/lyrics/Galway Girl - Ed Sheeran.txt
week,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
welcome,./data/lyrics/Galway Girl - Ed Sheeran.txt
sung,./data/lyrics/Galway Girl - Ed Sheeran.txt
cigarette,./data/lyrics/Galway Girl - Ed Sheeran.txt
songs,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Marvin Gaye - Charlie Puth.txt, ./data/lyrics/Taki Taki - Justin bieber , Selena Gomez, Ozuna, Cardi B.txt"
her,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt, ./data/lyrics/We Don’t Talk Anymore - Charlie Puth.txt"
nobody,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt"
shared,./data/lyrics/Galway Girl - Ed Sheeran.txt
chatted,./data/lyrics/Galway Girl - Ed Sheeran.txt
stood,./data/lyrics/Galway Girl - Ed Sheeran.txt
tunes,./data/lyrics/Galway Girl - Ed Sheeran.txt
arthur,./data/lyrics/Galway Girl - Ed Sheeran.txt
van,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
then,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/I Don't Wanna Miss You - Trang_Tiên Tiên.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt, ./data/lyrics/Lose You To Love Me - Selena Gomez.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt, ./data/lyrics/Sorry - Justin Bieber.txt, ./data/lyrics/Summer Feelings - Lennon Stella Featuring Charlie Puth.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt, ./data/lyrics/The Man - Taylor Swift.txt, ./data/lyrics/The Man - Taylor Swift.txt, ./data/lyrics/We Don’t Talk Anymore - Charlie Puth.txt, ./data/lyrics/You Need To Calm Down - Taylor Swift.txt"
fill,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
beat,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Người Lạ Ơi - Superbrothers_Karik_Orange.txt"
wine,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Hãy Trao Cho Anh - Sơn Tùng M-TP.txt, ./data/lyrics/Wolves - Selena Gomez _ Marshmello.txt"
room,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Lover - Taylor Swift.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
singing,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
bar,"./data/lyrics/Galway Girl - Ed Sheeran.txt, ./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
than,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/Sorry - Justin Bieber.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt"
games,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Mood - 24kGoldn_Justin Bieber_J Balvin & iann dior.txt"
official,./data/lyrics/Girlfriend - Charlie Puth.txt
stop,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt, ./data/lyrics/You Need To Calm Down - Taylor Swift.txt, ./data/lyrics/You Need To Calm Down - Taylor Swift.txt"
touch,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/The Old You - Vũ Cát Tường.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt"
woah,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Mood - 24kGoldn_Justin Bieber_J Balvin & iann dior.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt"
cant,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt, ./data/lyrics/How Long - Charlie Puth.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/ME! - Taylor Swift.txt, ./data/lyrics/Mood - 24kGoldn_Justin Bieber_J Balvin & iann dior.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/The Old You - Vũ Cát Tường.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt, ./data/lyrics/We Don’t Talk Anymore - Charlie Puth.txt"
givin,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Mood - 24kGoldn_Justin Bieber_J Balvin & iann dior.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt"
hold,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/Photograph - Ed Sheeran.txt, ./data/lyrics/See You Again - Charlie Puth.txt"
boyfriend,./data/lyrics/Girlfriend - Charlie Puth.txt
should,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt, ./data/lyrics/Photograph - Ed Sheeran.txt"
anyway,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt"
kept,./data/lyrics/Girlfriend - Charlie Puth.txt
phase,./data/lyrics/Girlfriend - Charlie Puth.txt
makin,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/You Need To Calm Down - Taylor Swift.txt"
had,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt, ./data/lyrics/ME! - Taylor Swift.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt, ./data/lyrics/The Man - Taylor Swift.txt, ./data/lyrics/The Old You - Vũ Cát Tường.txt"
tired,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Love Story - Taylor Swift.txt"
girlfriend,./data/lyrics/Girlfriend - Charlie Puth.txt
waitin,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/See You Again - Charlie Puth.txt"
lyin,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/I Don't Wanna Miss You - Trang_Tiên Tiên.txt"
further,./data/lyrics/Girlfriend - Charlie Puth.txt
til,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Lover - Taylor Swift.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt"
let,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/Hãy Trao Cho Anh - Sơn Tùng M-TP.txt, ./data/lyrics/Lose You To Love Me - Selena Gomez.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt, ./data/lyrics/Lover - Taylor Swift.txt, ./data/lyrics/ME! - Taylor Swift.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Photograph - Ed Sheeran.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt, ./data/lyrics/Sorry - Justin Bieber.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/The Man - Taylor Swift.txt"
thing,"./data/lyrics/Girlfriend - Charlie Puth.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Photograph - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt"
kỷ,"./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt, ./data/lyrics/Vỡ - Đức Phúc.txt"
tiếp,./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt
dáng,"./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt, ./data/lyrics/Vẫn Nhớ - Tuấn Hưng.txt, ./data/lyrics/Vỡ - Đức Phúc.txt, ./data/lyrics/Âm Thầm Bên Em - Sơn Tùng M-TP.txt"
đổi,"./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt, ./data/lyrics/If - Vũ Cát Tường.txt, ./data/lyrics/LoveNote - Binz_MIN.txt, ./data/lyrics/Mơ - Vũ Cát Tường.txt, ./data/lyrics/Một Triệu Năm Ánh Sáng - Vũ Cát Tường.txt, ./data/lyrics/Như Ngày Hôm Qua - Sơn Tùng M-TP.txt, ./data/lyrics/Đừng Xin Lỗi Nữa (Don't Say Sorry) - ERIK_MIN.txt"
hoài,"./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt, ./data/lyrics/Âm Thầm Bên Em - Sơn Tùng M-TP.txt"
sợ,"./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt, ./data/lyrics/Missing You - Phương Ly.txt, ./data/lyrics/Một Triệu Năm Ánh Sáng - Vũ Cát Tường.txt, ./data/lyrics/Say You Do - Tiên Tiên.txt"
giật,./data/lyrics/Giật Mình Trong Đêm - Tuấn Hưng.txt
waiting,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Love Story - Taylor Swift.txt, ./data/lyrics/Perfect - Ed Sheeran.txt"
telling,./data/lyrics/Happier - Ed Sheeran.txt
i’ll,./data/lyrics/Happier - Ed Sheeran.txt
day,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt, ./data/lyrics/One Call Away - Charlie Puth.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt"
apart,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Planet E - Vũ Cát Tường.txt"
until,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt, ./data/lyrics/Marvin Gaye - Charlie Puth.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Photograph - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt"
will,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Intentions - Justin Bieber_Quavo.txt, ./data/lyrics/Lover - Taylor Swift.txt, ./data/lyrics/ME! - Taylor Swift.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/Photograph - Ed Sheeran.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt"
reminding,./data/lyrics/Happier - Ed Sheeran.txt
ours,./data/lyrics/Happier - Ed Sheeran.txt
hide,./data/lyrics/Happier - Ed Sheeran.txt
park,./data/lyrics/Happier - Ed Sheeran.txt
corner,./data/lyrics/Happier - Ed Sheeran.txt
walk,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/ME! - Taylor Swift.txt"
guess,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Mood - 24kGoldn_Justin Bieber_J Balvin & iann dior.txt, ./data/lyrics/the 1 - Taylor Swift.txt"
sat,./data/lyrics/Happier - Ed Sheeran.txt
empty,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt"
smiles,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt"
moving,./data/lyrics/Happier - Ed Sheeran.txt
everythings,./data/lyrics/Happier - Ed Sheeran.txt
twice,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Sorry - Justin Bieber.txt"
arent,./data/lyrics/Happier - Ed Sheeran.txt
you’d,./data/lyrics/Happier - Ed Sheeran.txt
anothers,./data/lyrics/Happier - Ed Sheeran.txt
truth,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Sorry - Justin Bieber.txt, ./data/lyrics/Summer Feelings - Lennon Stella Featuring Charlie Puth.txt, ./data/lyrics/Wolves - Selena Gomez _ Marshmello.txt"
promise,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/How Long - Charlie Puth.txt, ./data/lyrics/ME! - Taylor Swift.txt"
told,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don't Care - Ed Sheeran_Justin Bieber.txt, ./data/lyrics/Love Yourself - Justin Bieber.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt"
fall,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt, ./data/lyrics/The Old You - Vũ Cát Tường.txt, ./data/lyrics/Thinking Out Loud - Ed Sheeran.txt"
walking,./data/lyrics/Happier - Ed Sheeran.txt
breaks,./data/lyrics/Happier - Ed Sheeran.txt
others,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/ME! - Taylor Swift.txt"
nursing,./data/lyrics/Happier - Ed Sheeran.txt
myself,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Past Life - Trevor Daniel _ Selena Gomez.txt, ./data/lyrics/Sorry - Justin Bieber.txt"
something,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/the 1 - Taylor Swift.txt"
wide,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt"
laugh,./data/lyrics/Happier - Ed Sheeran.txt
29th,./data/lyrics/Happier - Ed Sheeran.txt
he,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Love Story - Taylor Swift.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt"
deserve,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/The Man - Taylor Swift.txt"
personal,./data/lyrics/Happier - Ed Sheeran.txt
happier,./data/lyrics/Happier - Ed Sheeran.txt
‘cause,./data/lyrics/Happier - Ed Sheeran.txt
hurt,"./data/lyrics/Happier - Ed Sheeran.txt, ./data/lyrics/Photograph - Ed Sheeran.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/Tìm (Lost) - MIN_MR.A.txt"
vibes,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
trip,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt, ./data/lyrics/Monster - Shawn Mendes_Justin Bieber.txt"
strugglin,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
sad,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/I Don_t Wanna Live Forever - Taylor Swift and ZAYN.txt"
again,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/I Don't Wanna Miss You - Trang_Tiên Tiên.txt, ./data/lyrics/See You Again - Charlie Puth.txt, ./data/lyrics/The Man - Taylor Swift.txt, ./data/lyrics/The Man - Taylor Swift.txt"
hennessy,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
across,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/South of the Border - Ed Sheeran.txt"
bag,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Ice Cream - BLACKPINK _ Selena Gomez.txt, ./data/lyrics/Shape of You - Ed Sheeran.txt"
lives,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt"
crib,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
mirror,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Lonely - Justin Bieber_Benny Blanco.txt"
dick,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
hope,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/I Don't Wanna Miss You - Trang_Tiên Tiên.txt, ./data/lyrics/One Call Away - Charlie Puth.txt, ./data/lyrics/Perfect - Ed Sheeran.txt, ./data/lyrics/Sorry - Justin Bieber.txt, ./data/lyrics/Stuck With U - Ariana Grande_Justin Bieber.txt, ./data/lyrics/Supermarket Flowers - Ed Sheeran.txt, ./data/lyrics/We Don’t Talk Anymore - Charlie Puth.txt"
fakin,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
produced,"./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt, ./data/lyrics/Holy - Justin Bieber_Chance The Rapper.txt"
pics,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
wack,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
compare,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
flights,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
scene,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
hollywood,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
charlie,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
calories,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
maybelline,./data/lyrics/Hard on Yourself - Charlie Puth _ blackbear.txt
